Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Topic)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	CF (Duration Seconds)	CF (Start Time)	Event Type
156	All Data	0a463b83b38fdc03c6cd104569b3e5fe	Stu_107a9998f7b983c681a032f9f2b1e616	4	2015-10-04 23:17:07	America/New_York	34	ATTEMPT				Strings	jString1	1	2015-10-04 23:16:33	jString1	2	1	CORRECT								ActualMethodParameter		ObjectMethodInvocation		SimpleAssignmentExpression		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		java.lang.String.substring		java.lang.System.out.print																																																																																				Single-KC		KC95			CS401Fall20152	29.46	1444000656	
157	All Data	85c5256c7ad79d6e9625c117906b8ef6	Stu_107a9998f7b983c681a032f9f2b1e616	4	2015-10-04 23:17:42	America/New_York	35	ATTEMPT				Strings	jString2	1	2015-10-04 23:17:07	jString2	1	0	INCORRECT								IntDataType		ObjectMethodInvocation		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		VariableInitializationStatement		java.lang.String.length		java.lang.System.out.print																																																																																Single-KC		KC63			CS401Fall20152	30.19	1444000692	
158	All Data	7d73e9ae58d1544a27cd83aaaf88185c	Stu_107a9998f7b983c681a032f9f2b1e616	4	2015-10-04 23:18:29	America/New_York	47	ATTEMPT				Strings	jString2	1	2015-10-04 23:17:07	jString2	2	1	CORRECT								IntDataType		ObjectMethodInvocation		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		VariableInitializationStatement		java.lang.String.length		java.lang.System.out.print																																																																																Single-KC		KC63			CS401Fall20152	12.38	1444000721	
159	All Data	bcb30ae7471714e565c3ec13977bff2f	Stu_107a9998f7b983c681a032f9f2b1e616	4	2015-10-04 23:18:54	America/New_York	25	ATTEMPT				Strings	jString3	1	2015-10-04 23:18:29	jString3	1	0	INCORRECT								SimpleAssignmentExpression		StringAddition		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		java.lang.System.out.print																																																																																								Single-KC		KC73			CS401Fall20152	15.32	1444000749	
160	All Data	683f5e53360ac3f7bb851bb6ed7e3260	Stu_107a9998f7b983c681a032f9f2b1e616	4	2015-10-04 23:19:11	America/New_York	17	ATTEMPT				Strings	jString3	1	2015-10-04 23:18:29	jString3	2	1	CORRECT								SimpleAssignmentExpression		StringAddition		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		java.lang.System.out.print																																																																																								Single-KC		KC73			CS401Fall20152	10.54	1444000762	
161	All Data	616390afb7bffeeb2818dc3fa5ee3f9e	Stu_107a9998f7b983c681a032f9f2b1e616	4	2015-10-04 23:19:28	America/New_York	17	ATTEMPT				Strings	jString4	1	2015-10-04 23:19:11	jString4	1	0	INCORRECT								ActualMethodParameter		CharDataType		ObjectMethodInvocation		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		VariableInitializationStatement		java.lang.String.charAt		java.lang.System.out.print																																																																														Single-KC		KC85			CS401Fall20152	29.29	1444000797	
162	All Data	73d35994e5b0d5e21de12d7d8e1087ec	Stu_107a9998f7b983c681a032f9f2b1e616	4	2015-10-04 23:20:17	America/New_York	49	ATTEMPT				Strings	jString4	1	2015-10-04 23:19:11	jString4	2	1	CORRECT								ActualMethodParameter		CharDataType		ObjectMethodInvocation		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		VariableInitializationStatement		java.lang.String.charAt		java.lang.System.out.print																																																																														Single-KC		KC85			CS401Fall20152	22.66	1444000840	
163	All Data	14c16b2ba72897fefe7103939dca5296	Stu_107a9998f7b983c681a032f9f2b1e616	4	2015-10-04 23:20:44	America/New_York	27	ATTEMPT				Strings	jString5	1	2015-10-04 23:20:17	jString5	1	1	CORRECT								ConstructorCall		IntDataType		ObjectCreationStatement		ObjectVariable		SimpleAssignmentExpression		SimpleVariable		StringAddition		StringDataType		StringInitializationStatement		StringVariable		VariableInitializationStatement		java.lang.System.out.print																																																																														Single-KC		KC72			CS401Fall20152	118.04	1444000962	
164	All Data	c15592bc79c5b263b94ab86bdb8fd929	Stu_107a9998f7b983c681a032f9f2b1e616	4	2015-10-04 23:22:45	America/New_York	121	ATTEMPT				Strings	jString6	1	2015-10-04 23:20:44	jString6	1	1	CORRECT								StringDataType		StringLiteral		StringLiteralMethodInvocation		java.lang.String.substring		java.lang.System.out.print																																																																																												Single-KC		KC12			CS401Fall20152	31.55	1444000997	
165	All Data	8e482ebf10f76e2cbf5aad0a733498f3	Stu_107a9998f7b983c681a032f9f2b1e616	4	2015-10-04 23:23:44	America/New_York	59	ATTEMPT				Primitive_Data_Types	jString_to_Double	1	2015-10-04 23:22:45	jString_to_Double	1	0	INCORRECT								DoubleDataType		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		VariableInitializationStatement		java.lang.Double.parseDouble																																																																																				Single-KC		KC77			CS401Fall20152	23.23	1444001047	
166	All Data	1655de7c8fae309b631db8358dc90145	Stu_107a9998f7b983c681a032f9f2b1e616	4	2015-10-04 23:24:09	America/New_York	25	ATTEMPT				Primitive_Data_Types	jString_to_Double	1	2015-10-04 23:22:45	jString_to_Double	2	1	CORRECT								DoubleDataType		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		VariableInitializationStatement		java.lang.Double.parseDouble																																																																																				Single-KC		KC77			CS401Fall20152	27.04	1444001076	
167	All Data	b804cd959ff40f583f4ac5fbde1989e9	Stu_107a9998f7b983c681a032f9f2b1e616	4	2015-10-04 23:24:39	America/New_York	30	ATTEMPT				Primitive_Data_Types	jString_to_Int	1	2015-10-04 23:24:09	jString_to_Int	1	1	CORRECT								AddExpression		IntDataType		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		VariableInitializationStatement		java.lang.Integer.parseInt																																																																																		Single-KC		KC28			CS401Fall20152	12.88	1444001092	
168	All Data	246dac90e2ebc830ddd18a17c76612aa	Stu_107a9998f7b983c681a032f9f2b1e616	4	2015-10-04 23:25:00	America/New_York	21	ATTEMPT				Strings	jStringEqual	1	2015-10-04 23:24:39	jStringEqual	1	0	INCORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringAddition		StringConstructorCall		StringCreationStatement		StringDataType		StringLiteral		StringVariable		java.lang.String.charAt		java.lang.String.equals		java.lang.String.equalsIgnoreCase																																																																																Single-KC		KC48			CS401Fall20152	73.44	1444001173	
169	All Data	f13b3bb09649690e4aa93162b6add083	Stu_107a9998f7b983c681a032f9f2b1e616	4	2015-10-04 23:26:18	America/New_York	78	ATTEMPT				Strings	jStringEqual	1	2015-10-04 23:24:39	jStringEqual	2	0	INCORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringAddition		StringConstructorCall		StringCreationStatement		StringDataType		StringLiteral		StringVariable		java.lang.String.charAt		java.lang.String.equals		java.lang.String.equalsIgnoreCase																																																																																Single-KC		KC48			CS401Fall20152	61.57	1444001240	
170	All Data	a5497046529caae3d4b712edaed776e8	Stu_107a9998f7b983c681a032f9f2b1e616	4	2015-10-04 23:27:28	America/New_York	70	ATTEMPT				Strings	jStringEqual	1	2015-10-04 23:24:39	jStringEqual	3	0	INCORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringAddition		StringConstructorCall		StringCreationStatement		StringDataType		StringLiteral		StringVariable		java.lang.String.charAt		java.lang.String.equals		java.lang.String.equalsIgnoreCase																																																																																Single-KC		KC48			CS401Fall20152	5.96	1444001254	
171	All Data	cc8152b02b2a9c0dcd20924ca5e3dd6f	Stu_107a9998f7b983c681a032f9f2b1e616	4	2015-10-04 23:27:37	America/New_York	9	ATTEMPT				Strings	jStringEqual	1	2015-10-04 23:24:39	jStringEqual	4	0	INCORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringAddition		StringConstructorCall		StringCreationStatement		StringDataType		StringLiteral		StringVariable		java.lang.String.charAt		java.lang.String.equals		java.lang.String.equalsIgnoreCase																																																																																Single-KC		KC48			CS401Fall20152	4.29	1444001261	
172	All Data	e546f907716993eb62e731e2443106c9	Stu_107a9998f7b983c681a032f9f2b1e616	4	2015-10-04 23:27:42	America/New_York	5	ATTEMPT				Strings	jStringEqual	1	2015-10-04 23:24:39	jStringEqual	5	0	INCORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringAddition		StringConstructorCall		StringCreationStatement		StringDataType		StringLiteral		StringVariable		java.lang.String.charAt		java.lang.String.equals		java.lang.String.equalsIgnoreCase																																																																																Single-KC		KC48			CS401Fall20152	5.38	1444001267	
173	All Data	b3d6e537d5f923aa6454d460a07ed83c	Stu_107a9998f7b983c681a032f9f2b1e616	4	2015-10-04 23:27:49	America/New_York	7	ATTEMPT				Strings	jStringEqual	1	2015-10-04 23:24:39	jStringEqual	6	0	INCORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringAddition		StringConstructorCall		StringCreationStatement		StringDataType		StringLiteral		StringVariable		java.lang.String.charAt		java.lang.String.equals		java.lang.String.equalsIgnoreCase																																																																																Single-KC		KC48			CS401Fall20152	5.24	1444001274	
174	All Data	e55c0ef272aae4de4b4b75cccd92a9e7	Stu_107a9998f7b983c681a032f9f2b1e616	4	2015-10-04 23:27:56	America/New_York	7	ATTEMPT				Strings	jStringEqual	1	2015-10-04 23:24:39	jStringEqual	7	1	CORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringAddition		StringConstructorCall		StringCreationStatement		StringDataType		StringLiteral		StringVariable		java.lang.String.charAt		java.lang.String.equals		java.lang.String.equalsIgnoreCase																																																																																Single-KC		KC48			CS401Fall20152	106.91	1444001383	
175	All Data	de0ab26e544ec5d2dee02857a1b2542b	Stu_107a9998f7b983c681a032f9f2b1e616	4	2015-10-04 23:29:50	America/New_York	114	ATTEMPT				Strings	jStringReplace	1	2015-10-04 23:27:56	jStringReplace	1	0	INCORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringAddition		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		SubtractExpression		java.lang.String.charAt		java.lang.String.length		java.lang.String.replace																																																																																Single-KC		KC79			CS401Fall20152	234.48	1444001624	
176	All Data	4462df90f630b8feaa9ece1ec374f36c	Stu_107a9998f7b983c681a032f9f2b1e616	4	2015-10-04 23:34:03	America/New_York	253	ATTEMPT				Strings	jStringReplace	1	2015-10-04 23:27:56	jStringReplace	2	0	INCORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringAddition		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		SubtractExpression		java.lang.String.charAt		java.lang.String.length		java.lang.String.replace																																																																																Single-KC		KC79			CS401Fall20152	56.48	1444001699	
177	All Data	5403c31e68e609c8a5a0daa38ca6da24	Stu_107a9998f7b983c681a032f9f2b1e616	4	2015-10-04 23:35:09	America/New_York	66	ATTEMPT				Strings	jStringReplace	1	2015-10-04 23:27:56	jStringReplace	3	0	INCORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringAddition		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		SubtractExpression		java.lang.String.charAt		java.lang.String.length		java.lang.String.replace																																																																																Single-KC		KC79			CS401Fall20152	27.54	1444001737	
178	All Data	b8db5548231cfbf31b17d25efbce76ce	Stu_107a9998f7b983c681a032f9f2b1e616	4	2015-10-04 23:36:35	America/New_York	86	ATTEMPT				Strings	jStringReplace	1	2015-10-04 23:27:56	jStringReplace	4	0	INCORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringAddition		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		SubtractExpression		java.lang.String.charAt		java.lang.String.length		java.lang.String.replace																																																																																Single-KC		KC79			CS401Fall20152	109.6	1444001905	
179	All Data	4c2d7b1f99939828ba463e1611723f26	Stu_107a9998f7b983c681a032f9f2b1e616	4	2015-10-04 23:38:29	America/New_York	114	ATTEMPT				Strings	jStringReplace	1	2015-10-04 23:27:56	jStringReplace	5	1	CORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringAddition		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		SubtractExpression		java.lang.String.charAt		java.lang.String.length		java.lang.String.replace																																																																																Single-KC		KC79			CS401Fall20152	36.98	1444001946	
180	All Data	f8a70dc740859a47c51d1c86c71306b4	Stu_107a9998f7b983c681a032f9f2b1e616	5	2015-10-05 01:25:50	America/New_York	0	ATTEMPT				Boolean_Expressions	jBoolean_Var	1	2015-10-05 01:25:50	jBoolean_Var	1	1	CORRECT								BooleanDataType		ExpressionStatement		False		GreaterExpression		IfStatement		SimpleAssignmentExpression		SimpleVariable		True		VariableInitializationStatement		java.lang.System.out.print																																																																																		Single-KC		KC30			CS401Fall20152	12.93	1444008363	
181	All Data	6026c8dff19dee9a207b1b37ce18ac07	Stu_107a9998f7b983c681a032f9f2b1e616	5	2015-10-05 01:26:09	America/New_York	19	ATTEMPT				Boolean_Expressions	jBoolean_Method	1	2015-10-05 01:25:50	jBoolean_Method	1	1	CORRECT								ActualMethodParameter		ConstructorCall		EqualExpression		ExpressionStatement		IfStatement		IntDataType		ObjectCreationStatement		ObjectEquality		PostDecrementExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		VariableInitializationStatement		java.lang.String.equals																																																																		Single-KC		KC51			CS401Fall20152	28.41	1444008397	
182	All Data	eddda3d2fd084cc486875e14c7398f2b	Stu_107a9998f7b983c681a032f9f2b1e616	5	2015-10-05 01:26:40	America/New_York	31	ATTEMPT				Boolean_Expressions	jBoolean_Operators	1	2015-10-05 01:26:09	jBoolean_Operators	1	1	CORRECT								AndExpression		ExpressionStatement		GreaterExpression		IfStatement		IntDataType		LessExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		StatementBlock		VariableInitializationStatement																																																																																Single-KC		KC89			CS401Fall20152	28.93	1444008429	
183	All Data	1dd772fd1feeff367d66c018b4942299	Stu_107a9998f7b983c681a032f9f2b1e616	5	2015-10-05 01:27:13	America/New_York	33	ATTEMPT				Boolean_Expressions	jBoolean_Operators3	1	2015-10-05 01:26:40	jBoolean_Operators3	1	0	INCORRECT								GreaterExpression		IntDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		java.lang.System.out.print																																																																																										Single-KC		KC90			CS401Fall20152	100.15	1444008533	
184	All Data	551be39554498c25289eedbd680a66a5	Stu_107a9998f7b983c681a032f9f2b1e616	5	2015-10-05 01:28:54	America/New_York	101	ATTEMPT				Boolean_Expressions	jBoolean_Operators3	1	2015-10-05 01:26:40	jBoolean_Operators3	2	1	CORRECT								GreaterExpression		IntDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		java.lang.System.out.print																																																																																										Single-KC		KC90			CS401Fall20152	8.9	1444008543	
185	All Data	0f87d9311f4c3ece3a39766f484b67c3	Stu_107a9998f7b983c681a032f9f2b1e616	5	2015-10-05 01:33:36	America/New_York	282	ATTEMPT				Boolean_Expressions	jbooleanOperationsOR	1	2015-10-05 01:28:54	jbooleanOperationsOR	1	1	CORRECT								GreaterExpression		IntDataType		OrExpression		SimpleAssignmentExpression		SubtractExpression																																																																																												Single-KC		KC76			CS401Fall20152	424.4	1444009240	
186	All Data	9b181075d49986d6662915e4a3353634	Stu_107a9998f7b983c681a032f9f2b1e616	5	2015-10-05 01:45:27	America/New_York	0	ATTEMPT				Boolean_Expressions	jbooleanOperationsNotEqual	1	2015-10-05 01:45:27	jbooleanOperationsNotEqual	1	1	CORRECT								IfStatement		IntDataType		NotEqualExpression		SimpleAssignmentExpression		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		java.lang.Math.abs		java.lang.System.out.print																																																																																		Single-KC		KC60			CS401Fall20152	27.37	1444009554	
