Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Topic)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	CF (Duration Seconds)	CF (Start Time)	Event Type
227	All Data	a56d828e7f6a08695635b4a94b7ea237	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	9	2015-02-02 17:01:58	America/New_York	24	ATTEMPT				Loops_while	jWhile2	1	2015-02-02 16:57:33	jWhile2	2	1	CORRECT								EqualExpression		ExpressionStatement		IntDataType		PostDecrementExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		WhileStatement																																																																																						Single-KC		KC79			IS17Spring2015	4.25	1422896522	
228	All Data	3ebddaf62f328bcb5b849070a012d3b3	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	9	2015-02-02 17:03:25	America/New_York	87	ATTEMPT				Loops_while	jWhile3	1	2015-02-02 17:01:58	jWhile3	1	0	INCORRECT								AddAssignmentExpression		ExpressionStatement		IntDataType		LessExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		StatementBlock		VariableInitializationStatement		WhileStatement																																																																																		Single-KC		KC85			IS17Spring2015	48.73	1422896654	
229	All Data	a726748ea27f8eabfb4cff96d8911b7b	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	9	2015-02-02 17:06:30	America/New_York	185	ATTEMPT				Loops_while	jWhile3	1	2015-02-02 17:01:58	jWhile3	2	1	CORRECT								AddAssignmentExpression		ExpressionStatement		IntDataType		LessExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		StatementBlock		VariableInitializationStatement		WhileStatement																																																																																		Single-KC		KC85			IS17Spring2015	110.31	1422896900	
230	All Data	39bbfe6f562b315b242c3c85bdaca062	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	9	2015-02-02 17:08:42	America/New_York	132	ATTEMPT				Loops_while	jWhile4	1	2015-02-02 17:06:30	jWhile4	1	1	CORRECT								EqualExpression		ExpressionStatement		IfStatement		IntDataType		LessExpression		ModulusExpression		NestedStatement		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		StatementBlock		VariableInitializationStatement		WhileStatement																																																																												Single-KC		KC31			IS17Spring2015	134.42	1422897056	
231	All Data	04029794e2a89cd95fa993d560f42105	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	11	2015-02-07 19:15:31	America/New_York	0	ATTEMPT				Loops_for	jFor1	1	2015-02-07 19:15:31	jFor1	1	0	INCORRECT								AddAssignmentExpression		ExpressionStatement		ForStatement		IntDataType		LessExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																				Single-KC		KC3			IS17Spring2015	64.97	1423336596	
232	All Data	9eb0d2caf2dc240be0cde4a74fa2259c	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	11	2015-02-07 19:22:26	America/New_York	415	ATTEMPT				Boolean_Expressions	jBoolean_Var	1	2015-02-07 19:15:31	jBoolean_Var	1	0	INCORRECT								BooleanDataType		ExpressionStatement		False		GreaterExpression		IfStatement		SimpleAssignmentExpression		SimpleVariable		True		VariableInitializationStatement		java.lang.System.out.print																																																																																		Single-KC		KC29			IS17Spring2015	40.46	1423336986	
233	All Data	588fff16d4ea52f2d62dea37c779be45	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	11	2015-02-07 19:23:13	America/New_York	47	ATTEMPT				Boolean_Expressions	jBoolean_Var	1	2015-02-07 19:15:31	jBoolean_Var	2	1	CORRECT								BooleanDataType		ExpressionStatement		False		GreaterExpression		IfStatement		SimpleAssignmentExpression		SimpleVariable		True		VariableInitializationStatement		java.lang.System.out.print																																																																																		Single-KC		KC29			IS17Spring2015	7.72	1423337001	
234	All Data	df14dd8666c9b3d9d15863475d7e90e3	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	11	2015-02-07 19:23:36	America/New_York	23	ATTEMPT				Boolean_Expressions	jBoolean_Method	1	2015-02-07 19:23:13	jBoolean_Method	1	0	INCORRECT								ActualMethodParameter		ConstructorCall		EqualExpression		ExpressionStatement		IfStatement		IntDataType		ObjectCreationStatement		ObjectEquality		PostDecrementExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		VariableInitializationStatement		java.lang.String.equals																																																																		Single-KC		KC50			IS17Spring2015	21.16	1423337037	
235	All Data	abbec96a9e2750ebd3134d3e85cb2405	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	11	2015-02-07 19:24:22	America/New_York	46	ATTEMPT				Boolean_Expressions	jBoolean_Method	1	2015-02-07 19:23:13	jBoolean_Method	2	1	CORRECT								ActualMethodParameter		ConstructorCall		EqualExpression		ExpressionStatement		IfStatement		IntDataType		ObjectCreationStatement		ObjectEquality		PostDecrementExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		VariableInitializationStatement		java.lang.String.equals																																																																		Single-KC		KC50			IS17Spring2015	9.07	1423337071	
236	All Data	7e395321e6a11b8b40561e313fb46947	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	11	2015-02-07 19:24:41	America/New_York	19	ATTEMPT				Boolean_Expressions	jbooleanOperationsNot	1	2015-02-07 19:24:22	jbooleanOperationsNot	1	0	INCORRECT								AndExpression		GreaterExpression		IfStatement		IntDataType		LessExpression		NotExpression		PostIncrementExpression		SimpleAssignmentExpression																																																																																						Single-KC		KC60			IS17Spring2015	15.96	1423337097	
237	All Data	8267d7793d4355b4212f11921e2e08f1	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	11	2015-02-07 19:25:11	America/New_York	30	ATTEMPT				Boolean_Expressions	jbooleanOperationsNot	1	2015-02-07 19:24:22	jbooleanOperationsNot	2	0	INCORRECT								AndExpression		GreaterExpression		IfStatement		IntDataType		LessExpression		NotExpression		PostIncrementExpression		SimpleAssignmentExpression																																																																																						Single-KC		KC60			IS17Spring2015	15.65	1423337127	
238	All Data	ee2b8768eee2faf6ce62b6800ae3d24b	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	11	2015-02-07 19:25:50	America/New_York	39	ATTEMPT				Boolean_Expressions	jbooleanOperationsNot	1	2015-02-07 19:24:22	jbooleanOperationsNot	3	1	CORRECT								AndExpression		GreaterExpression		IfStatement		IntDataType		LessExpression		NotExpression		PostIncrementExpression		SimpleAssignmentExpression																																																																																						Single-KC		KC60			IS17Spring2015	36.91	1423337187	
239	All Data	d6c51a6ca06360fb534373a3a8a52f11	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	11	2015-02-07 19:26:37	America/New_York	47	ATTEMPT				Boolean_Expressions	jbooleanOperationsLessEqual	1	2015-02-07 19:25:50	jbooleanOperationsLessEqual	1	1	CORRECT								IfStatement		IntDataType		LessEqualExpression		PostIncrementExpression		SimpleAssignmentExpression																																																																																												Single-KC		KC33			IS17Spring2015	19.85	1423337217	
240	All Data	58a13967bf09c76de54ab63790b647dc	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	11	2015-02-07 19:27:06	America/New_York	29	ATTEMPT				Boolean_Expressions	jbooleanOperationsGreaterEqual	1	2015-02-07 19:26:37	jbooleanOperationsGreaterEqual	1	1	CORRECT								GreaterEqualExpression		IfStatement		IntDataType		PostIncrementExpression		SimpleAssignmentExpression																																																																																												Single-KC		KC22			IS17Spring2015	8.19	1423337234	
241	All Data	8201c7b232f6f29bba9078edb8aae17d	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	11	2015-02-07 19:27:26	America/New_York	20	ATTEMPT				Decisions	jIfelse1	1	2015-02-07 19:27:06	jIfelse1	1	1	CORRECT								AddAssignmentExpression		ExpressionStatement		GreaterExpression		IfStatement		IntDataType		ModulusExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																				Single-KC		KC65			IS17Spring2015	21.82	1423337268	
242	All Data	a42a06c3c7c035fab97053a23ca8a48b	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	11	2015-02-07 19:28:05	America/New_York	39	ATTEMPT				Boolean_Expressions	jtestNull	1	2015-02-07 19:27:26	jtestNull	1	0	INCORRECT								EqualExpression		IfStatement		IntDataType		LessExpression		SimpleAssignmentExpression		StringDataType		StringInitializationStatement		StringLiteral		StringVariable																																																																																				Single-KC		KC28			IS17Spring2015	44.32	1423337329	
243	All Data	b04ccd7a7743fd8b89ce378d22e4cf28	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	11	2015-02-07 19:28:55	America/New_York	50	ATTEMPT				Boolean_Expressions	jtestNull	1	2015-02-07 19:27:26	jtestNull	2	0	INCORRECT								EqualExpression		IfStatement		IntDataType		LessExpression		SimpleAssignmentExpression		StringDataType		StringInitializationStatement		StringLiteral		StringVariable																																																																																				Single-KC		KC28			IS17Spring2015	14.69	1423337350	
244	All Data	a6e042d096700cca22caacdae1db3e90	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	11	2015-02-07 19:29:11	America/New_York	16	ATTEMPT				Boolean_Expressions	jtestNull	1	2015-02-07 19:27:26	jtestNull	3	1	INCORRECT								EqualExpression		IfStatement		IntDataType		LessExpression		SimpleAssignmentExpression		StringDataType		StringInitializationStatement		StringLiteral		StringVariable																																																																																				Single-KC		KC28			IS17Spring2015	11.82	1423337363	
245	All Data	907ce890a05247a98b0074fc84d47f1a	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	12	2015-02-08 00:57:50	America/New_York	0	ATTEMPT				Loops_for	jFor1	2	2015-02-08 00:57:50	jFor1	1	0	INCORRECT								AddAssignmentExpression		ExpressionStatement		ForStatement		IntDataType		LessExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																				Single-KC		KC3			IS17Spring2015	36.16	1423357106	
246	All Data	ff594096ddf6b2caee1c27969fa53078	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	12	2015-02-08 00:58:36	America/New_York	46	ATTEMPT				Loops_for	jFor1	2	2015-02-08 00:57:50	jFor1	2	0	INCORRECT								AddAssignmentExpression		ExpressionStatement		ForStatement		IntDataType		LessExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																				Single-KC		KC3			IS17Spring2015	15.62	1423357132	
247	All Data	fc12d126e3adc732c279f96ca3b99acb	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	12	2015-02-08 00:58:56	America/New_York	20	ATTEMPT				Loops_for	jFor1	2	2015-02-08 00:57:50	jFor1	3	1	CORRECT								AddAssignmentExpression		ExpressionStatement		ForStatement		IntDataType		LessExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																				Single-KC		KC3			IS17Spring2015	14.79	1423357151	
248	All Data	ebe7798f87f9b1c82f3f29562ae0cc55	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	12	2015-02-08 00:59:18	America/New_York	22	ATTEMPT				Loops_for	jFor2	1	2015-02-08 00:58:56	jFor2	1	0	INCORRECT								AddExpression		ExpressionStatement		ForStatement		IntDataType		LessExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		StatementBlock		VariableInitializationStatement																																																																																		Single-KC		KC44			IS17Spring2015	55.69	1423357214	
249	All Data	21e073033f47d8277e676c6bcacb7006	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	12	2015-02-08 01:00:18	America/New_York	60	ATTEMPT				Loops_for	jFor2	1	2015-02-08 00:58:56	jFor2	2	0	INCORRECT								AddExpression		ExpressionStatement		ForStatement		IntDataType		LessExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		StatementBlock		VariableInitializationStatement																																																																																		Single-KC		KC44			IS17Spring2015	27.01	1423357245	
250	All Data	da803e84b5331594b3505025b8651a99	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	12	2015-02-08 01:00:53	America/New_York	35	ATTEMPT				Loops_for	jFor2	1	2015-02-08 00:58:56	jFor2	3	1	INCORRECT								AddExpression		ExpressionStatement		ForStatement		IntDataType		LessExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		StatementBlock		VariableInitializationStatement																																																																																		Single-KC		KC44			IS17Spring2015	26.48	1423357279	
251	All Data	56e17f743626ceee5e79dc29c676aa8a	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	17	2015-02-21 19:11:00	America/New_York	0	ATTEMPT				Classes	jClass1	1	2015-02-21 19:11:00	jClass1	1	0	INCORRECT								ActualMethodParameter		AddExpression		ClassDefinition		ConstructorCall		ConstructorDefinition		DoubleDataType		ExpressionStatement		FormalMethodParameter		InstanceField		InstanceFieldDefinitionStatement		MethodDefinition		ObjectCreationStatement		ObjectMethodInvocation		ObjectVariable		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		SubtractExpression		VariableInitializationStatement		VoidDataType																																																										Single-KC		KC54			IS17Spring2015	128.05	1424545988	
252	All Data	4c16a6b872ada5aa6c10d8819a5b6127	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	17	2015-02-21 19:13:10	America/New_York	130	ATTEMPT				Classes	jClass1	1	2015-02-21 19:11:00	jClass1	2	1	CORRECT								ActualMethodParameter		AddExpression		ClassDefinition		ConstructorCall		ConstructorDefinition		DoubleDataType		ExpressionStatement		FormalMethodParameter		InstanceField		InstanceFieldDefinitionStatement		MethodDefinition		ObjectCreationStatement		ObjectMethodInvocation		ObjectVariable		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		SubtractExpression		VariableInitializationStatement		VoidDataType																																																										Single-KC		KC54			IS17Spring2015	6.18	1424545996	
253	All Data	6930da6b57e5d7c260ba9272e9a8f9a6	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	17	2015-02-21 19:13:40	America/New_York	30	ATTEMPT				Primitive_Data_Types	jUsingDouble	1	2015-02-21 19:13:10	jUsingDouble	1	0	INCORRECT								AddExpression		DoubleDataType		IntDataType		SimpleAssignmentExpression																																																																																														Single-KC		KC53			IS17Spring2015	7.49	1424546027	
254	All Data	bc2d38be79a4e570b79a53ddf7747285	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	17	2015-02-21 19:15:40	America/New_York	120	ATTEMPT				Primitive_Data_Types	jUsingDouble	1	2015-02-21 19:13:10	jUsingDouble	2	1	CORRECT								AddExpression		DoubleDataType		IntDataType		SimpleAssignmentExpression																																																																																														Single-KC		KC53			IS17Spring2015	13.33	1424546153	
255	All Data	ef3e4c0551a37e63803198a2c0fe2ab9	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	17	2015-02-21 19:16:02	America/New_York	22	ATTEMPT				Primitive_Data_Types	jusingFloat	1	2015-02-21 19:15:40	jusingFloat	1	1	CORRECT								AddExpression		FloatDataType		SimpleAssignmentExpression																																																																																																Single-KC		KC24			IS17Spring2015	26.86	1424546189	
256	All Data	11bdbbbb9c7ce11b608887699cdcbe21	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	17	2015-02-21 19:20:45	America/New_York	283	ATTEMPT				Loops_do_while	jDowhile1	1	2015-02-21 19:16:02	jDowhile1	1	1	CORRECT								DoStatement		ExpressionStatement		IntDataType		LessExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		StatementBlock		VariableInitializationStatement																																																																																				Single-KC		KC80			IS17Spring2015	36.58	1424546482	
257	All Data	7bf88074565b22e1a51ab1d43dc208e3	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	17	2015-02-21 19:21:26	America/New_York	41	ATTEMPT				Loops_do_while	jDowhile2	1	2015-02-21 19:20:45	jDowhile2	1	0	INCORRECT								DoStatement		ExpressionStatement		GreaterEqualExpression		IntDataType		PostDecrementExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																						Single-KC		KC18			IS17Spring2015	35.44	1424546521	
258	All Data	01c46b5a20820f484707537c70160cab	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	17	2015-02-21 19:22:27	America/New_York	61	ATTEMPT				Loops_do_while	jDowhile2	1	2015-02-21 19:20:45	jDowhile2	2	1	CORRECT								DoStatement		ExpressionStatement		GreaterEqualExpression		IntDataType		PostDecrementExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																						Single-KC		KC18			IS17Spring2015	17.11	1424546564	
259	All Data	1926ece356288861d552e868f9414929	Stu_2c492c2a62d3e7416a6fdaef6a1d1ae6	17	2015-02-21 19:22:55	America/New_York	28	ATTEMPT				Loops_do_while	jDowhile3	1	2015-02-21 19:22:27	jDowhile3	1	1	CORRECT								AddAssignmentExpression		DoStatement		GreaterExpression		IntDataType		SimpleAssignmentExpression		SimpleVariable		StatementBlock		SubtractExpression		VariableInitializationStatement																																																																																				Single-KC		KC4			IS17Spring2015	31.24	1424546606	
